transition_time,from_stage,to_stage,onset_pac,onset_hjorth_mobility,delta_hjorth_mobility,onset_hjorth_complexity,delta_hjorth_complexity,onset_dfa,onset_perm_entropy,delta_perm_entropy,onset_spectral_entropy,delta_spectral_entropy,onset_svd_entropy,delta_svd_entropy,onset_sample_entropy,delta_sample_entropy,onset_petrosian_fd,delta_petrosian_fd,onset_katz_fd,delta_katz_fd,onset_lziv,delta_lziv,onset_hstar_hjorth_only,delta_hstar_hjorth_only,hstar_first_hjorth_only,onset_hstar_dfa_only,onset_hstar_hjorth_dfa,delta_hstar_hjorth_dfa,hstar_first_hjorth_dfa,onset_hstar_hjorth_dfa_petrosian,delta_hstar_hjorth_dfa_petrosian,hstar_first_hjorth_dfa_petrosian,onset_hstar_hjorth_dfa_perm,delta_hstar_hjorth_dfa_perm,hstar_first_hjorth_dfa_perm,onset_hstar_top4_hctsa,delta_hstar_top4_hctsa,hstar_first_top4_hctsa,onset_hstar_all_precede,delta_hstar_all_precede,hstar_first_all_precede,subject_id,delta_dfa,delta_hstar_dfa_only,hstar_first_dfa_only
53790.0,Sleep stage 2,Sleep stage W,-25.0,-5.0,20.0,,,,-5.0,20.0,-25.0,0.0,-5.0,20.0,15.0,40.0,-5.0,20.0,-25.0,0.0,-5.0,20.0,,,,,,,,,,,,,,,,,,,,SC4041E0,,,
54420.0,Sleep stage 1,Sleep stage W,-15.0,-25.0,-10.0,-5.0,10.0,-5.0,-5.0,10.0,-25.0,-10.0,-25.0,-10.0,35.0,50.0,-5.0,10.0,65.0,80.0,-15.0,0.0,-5.0,10.0,False,-5.0,-5.0,10.0,False,-5.0,10.0,False,-5.0,10.0,False,-5.0,10.0,False,-5.0,10.0,False,SC4041E0,10.0,10.0,False
57840.0,Sleep stage 2,Sleep stage W,-5.0,45.0,50.0,,,55.0,55.0,60.0,,,45.0,50.0,105.0,110.0,55.0,60.0,15.0,20.0,75.0,80.0,,,,55.0,,,,,,,,,,,,,,,,SC4041E0,60.0,60.0,False
32370.0,Sleep stage 1,Sleep stage W,-25.0,,,-5.0,20.0,-5.0,5.0,30.0,,,,,-25.0,0.0,5.0,30.0,25.0,50.0,,,-5.0,20.0,False,-5.0,-5.0,20.0,False,-5.0,20.0,False,-5.0,20.0,False,-5.0,20.0,False,-5.0,20.0,False,SC4042E0,20.0,20.0,False
32610.0,Sleep stage 1,Sleep stage W,45.0,45.0,0.0,,,45.0,,,25.0,-20.0,45.0,0.0,,,,,,,15.0,-30.0,,,,45.0,,,,,,,,,,,,,45.0,0.0,False,SC4042E0,0.0,0.0,False
33630.0,Sleep stage 2,Sleep stage W,15.0,5.0,-10.0,,,,5.0,-10.0,5.0,-10.0,5.0,-10.0,-5.0,-20.0,5.0,-10.0,25.0,10.0,5.0,-10.0,,,,,,,,,,,,,,,,,,,,SC4042E0,,,
33870.0,Sleep stage 1,Sleep stage W,5.0,-25.0,-30.0,45.0,40.0,15.0,-25.0,-30.0,-25.0,-30.0,-25.0,-30.0,-25.0,-30.0,-25.0,-30.0,,,-25.0,-30.0,45.0,40.0,False,15.0,35.0,30.0,False,35.0,30.0,False,35.0,30.0,False,35.0,30.0,False,15.0,10.0,False,SC4042E0,10.0,10.0,False
34110.0,Sleep stage 1,Sleep stage W,5.0,-5.0,-10.0,-5.0,-10.0,-5.0,-5.0,-10.0,-5.0,-10.0,-5.0,-10.0,,,-5.0,-10.0,,,5.0,0.0,-5.0,-10.0,True,-5.0,-5.0,-10.0,True,-5.0,-10.0,True,-5.0,-10.0,True,-5.0,-10.0,True,-5.0,-10.0,True,SC4042E0,-10.0,-10.0,True
34320.0,Sleep stage 1,Sleep stage W,45.0,35.0,-10.0,-5.0,-50.0,-5.0,15.0,-30.0,45.0,0.0,35.0,-10.0,-25.0,-70.0,15.0,-30.0,-25.0,-70.0,-15.0,-60.0,-5.0,-50.0,True,-5.0,-5.0,-50.0,True,-5.0,-50.0,True,-5.0,-50.0,True,-5.0,-50.0,True,-5.0,-50.0,True,SC4042E0,-50.0,-50.0,True
37950.0,Sleep stage 2,Sleep stage W,-15.0,5.0,20.0,,,,-25.0,-10.0,5.0,20.0,5.0,20.0,-5.0,10.0,-25.0,-10.0,5.0,20.0,15.0,30.0,,,,,,,,,,,,,,,,,,,,SC4042E0,,,
38010.0,Sleep stage 1,Sleep stage W,-15.0,,,,,-15.0,5.0,20.0,,,,,5.0,20.0,5.0,20.0,,,,,,,,-15.0,,,,,,,,,,,,,,,,SC4042E0,0.0,0.0,False
50460.0,Sleep stage 1,Sleep stage W,-15.0,-15.0,0.0,,,-25.0,5.0,20.0,-15.0,0.0,25.0,40.0,-25.0,-10.0,5.0,20.0,-25.0,-10.0,-15.0,0.0,,,,-25.0,,,,,,,,,,,,,,,,SC4042E0,-10.0,-10.0,True
59310.0,Sleep stage 2,Sleep stage W,-25.0,-15.0,10.0,,,15.0,15.0,40.0,-15.0,10.0,-15.0,10.0,-5.0,20.0,15.0,40.0,-5.0,20.0,5.0,30.0,,,,15.0,,,,,,,,,,,,,,,,SC4042E0,40.0,40.0,False
60960.0,Sleep stage 2,Sleep stage W,-5.0,-25.0,-20.0,,,55.0,-15.0,-10.0,-15.0,-10.0,-25.0,-20.0,-25.0,-20.0,-15.0,-10.0,-25.0,-20.0,-15.0,-10.0,,,,55.0,,,,,,,,,,,,,,,,SC4042E0,60.0,60.0,False
61560.0,Sleep stage 2,Sleep stage W,-5.0,-5.0,0.0,,,5.0,-5.0,0.0,-5.0,0.0,-5.0,0.0,25.0,30.0,-5.0,0.0,-25.0,-20.0,-5.0,0.0,,,,5.0,,,,,,,,,,,,,,,,SC4042E0,10.0,10.0,False
42870.0,Sleep stage 2,Sleep stage W,-5.0,-5.0,0.0,,,,5.0,10.0,35.0,40.0,-5.0,0.0,35.0,40.0,5.0,10.0,-5.0,0.0,15.0,20.0,,,,,,,,,,,,,,,,,,,,SC4051E0,,,
43020.0,Sleep stage 2,Sleep stage W,-25.0,35.0,60.0,45.0,70.0,45.0,25.0,50.0,-5.0,20.0,5.0,30.0,25.0,50.0,25.0,50.0,35.0,60.0,,,45.0,70.0,False,45.0,45.0,70.0,False,45.0,70.0,False,45.0,70.0,False,45.0,70.0,False,45.0,70.0,False,SC4051E0,70.0,70.0,False
43290.0,Sleep stage 2,Sleep stage W,-15.0,-25.0,-10.0,,,,-25.0,-10.0,-25.0,-10.0,-25.0,-10.0,-25.0,-10.0,-25.0,-10.0,-25.0,-10.0,-15.0,0.0,,,,,,,,,,,,,,,,,5.0,20.0,False,SC4051E0,,,
45750.0,Sleep stage 2,Sleep stage W,55.0,-5.0,-60.0,5.0,-50.0,35.0,5.0,-50.0,95.0,40.0,-5.0,-60.0,-5.0,-60.0,5.0,-50.0,35.0,-20.0,-15.0,-70.0,5.0,-50.0,True,35.0,5.0,-50.0,True,5.0,-50.0,True,5.0,-50.0,True,5.0,-50.0,True,5.0,-50.0,True,SC4051E0,-20.0,-20.0,True
47460.0,Sleep stage 1,Sleep stage W,5.0,-15.0,-20.0,-25.0,-30.0,-5.0,-25.0,-30.0,-25.0,-30.0,-15.0,-20.0,-25.0,-30.0,-25.0,-30.0,25.0,20.0,-5.0,-10.0,-25.0,-30.0,True,-5.0,-25.0,-30.0,True,-25.0,-30.0,True,-25.0,-30.0,True,-25.0,-30.0,True,-25.0,-30.0,True,SC4051E0,-10.0,-10.0,True
47790.0,Sleep stage 1,Sleep stage W,-5.0,5.0,10.0,-15.0,-10.0,-15.0,-15.0,-10.0,,,5.0,10.0,,,-15.0,-10.0,65.0,70.0,5.0,10.0,-15.0,-10.0,True,-15.0,-15.0,-10.0,True,-15.0,-10.0,True,-15.0,-10.0,True,-15.0,-10.0,True,-15.0,-10.0,True,SC4051E0,-10.0,-10.0,True
54450.0,Sleep stage 2,Sleep stage W,15.0,45.0,30.0,15.0,0.0,15.0,5.0,-10.0,,,45.0,30.0,45.0,30.0,5.0,-10.0,-5.0,-20.0,45.0,30.0,15.0,0.0,False,15.0,15.0,0.0,False,15.0,0.0,False,15.0,0.0,False,15.0,0.0,False,15.0,0.0,False,SC4051E0,0.0,0.0,False
54660.0,Sleep stage 1,Sleep stage W,45.0,,,,,,25.0,-20.0,,,,,,,25.0,-20.0,-15.0,-60.0,,,,,,,,,,,,,,,,,,,,,,SC4051E0,,,
54870.0,Sleep stage 1,Sleep stage W,-25.0,,,-25.0,0.0,-5.0,5.0,30.0,-25.0,0.0,75.0,100.0,65.0,90.0,-25.0,0.0,,,,,-25.0,0.0,False,-5.0,-5.0,20.0,False,-5.0,20.0,False,-5.0,20.0,False,-5.0,20.0,False,-25.0,0.0,False,SC4051E0,20.0,20.0,False
33300.0,Sleep stage 2,Sleep stage W,-5.0,15.0,20.0,-25.0,-20.0,-5.0,-5.0,0.0,45.0,50.0,5.0,10.0,5.0,10.0,-5.0,0.0,45.0,50.0,15.0,20.0,-25.0,-20.0,True,-5.0,-5.0,0.0,False,-5.0,0.0,False,-5.0,0.0,False,-5.0,0.0,False,-25.0,-20.0,True,SC4052E0,0.0,0.0,False
40320.0,Sleep stage 3,Sleep stage W,15.0,5.0,-10.0,5.0,-10.0,,5.0,-10.0,75.0,60.0,5.0,-10.0,95.0,80.0,5.0,-10.0,,,65.0,50.0,5.0,-10.0,True,,5.0,-10.0,True,5.0,-10.0,True,5.0,-10.0,True,5.0,-10.0,True,5.0,-10.0,True,SC4052E0,,,
44910.0,Sleep stage 2,Sleep stage W,-25.0,,,5.0,30.0,5.0,5.0,30.0,,,,,,,5.0,30.0,,,65.0,90.0,5.0,30.0,False,5.0,5.0,30.0,False,5.0,30.0,False,5.0,30.0,False,5.0,30.0,False,5.0,30.0,False,SC4052E0,30.0,30.0,False
45930.0,Sleep stage 2,Sleep stage W,25.0,25.0,0.0,-5.0,-30.0,-5.0,-25.0,-50.0,65.0,40.0,25.0,0.0,75.0,50.0,-25.0,-50.0,75.0,50.0,75.0,50.0,-5.0,-30.0,True,-5.0,-5.0,-30.0,True,-5.0,-30.0,True,-5.0,-30.0,True,-5.0,-30.0,True,-15.0,-40.0,True,SC4052E0,-30.0,-30.0,True
46290.0,Sleep stage 1,Sleep stage W,5.0,5.0,0.0,-15.0,-20.0,-15.0,-25.0,-30.0,35.0,30.0,-25.0,-30.0,-5.0,-10.0,-25.0,-30.0,25.0,20.0,-15.0,-20.0,-15.0,-20.0,True,-15.0,-15.0,-20.0,True,-15.0,-20.0,True,-15.0,-20.0,True,-15.0,-20.0,True,-25.0,-30.0,True,SC4052E0,-20.0,-20.0,True
47190.0,Sleep stage 2,Sleep stage W,-25.0,-25.0,0.0,-25.0,0.0,-25.0,-25.0,0.0,,,-25.0,0.0,-15.0,10.0,-25.0,0.0,-15.0,10.0,-5.0,20.0,-25.0,0.0,False,-25.0,-25.0,0.0,False,-25.0,0.0,False,-25.0,0.0,False,-25.0,0.0,False,-25.0,0.0,False,SC4052E0,0.0,0.0,False
49440.0,Sleep stage 1,Sleep stage W,-25.0,-15.0,10.0,-25.0,0.0,-5.0,-5.0,20.0,-25.0,0.0,-15.0,10.0,-25.0,0.0,-5.0,20.0,25.0,50.0,,,-25.0,0.0,False,-5.0,-25.0,0.0,False,-25.0,0.0,False,-25.0,0.0,False,-25.0,0.0,False,-25.0,0.0,False,SC4052E0,20.0,20.0,False
49530.0,Sleep stage 1,Sleep stage W,-25.0,,,,,,,,55.0,80.0,,,95.0,120.0,,,,,25.0,50.0,,,,,,,,,,,,,,,,,,,,SC4052E0,,,
49800.0,Sleep stage 2,Sleep stage W,65.0,15.0,-50.0,-25.0,-90.0,,,,,,35.0,-30.0,,,55.0,-10.0,15.0,-50.0,45.0,-20.0,-25.0,-90.0,True,,-25.0,-90.0,True,-25.0,-90.0,True,-25.0,-90.0,True,-25.0,-90.0,True,-25.0,-90.0,True,SC4052E0,,,
56250.0,Sleep stage 1,Sleep stage W,15.0,-25.0,-40.0,,,,25.0,10.0,,,-15.0,-30.0,,,25.0,10.0,95.0,80.0,-25.0,-40.0,,,,,,,,,,,,,,,,,,,,SC4052E0,,,
56490.0,Sleep stage 1,Sleep stage W,-25.0,25.0,50.0,-15.0,10.0,-25.0,-25.0,0.0,,,25.0,50.0,45.0,70.0,-25.0,0.0,25.0,50.0,35.0,60.0,-15.0,10.0,False,-25.0,-15.0,10.0,False,-15.0,10.0,False,-15.0,10.0,False,-15.0,10.0,False,-25.0,0.0,False,SC4052E0,0.0,0.0,False
56580.0,Sleep stage 1,Sleep stage W,25.0,,,-5.0,-30.0,-5.0,-5.0,-30.0,65.0,40.0,,,95.0,70.0,-5.0,-30.0,,,,,-5.0,-30.0,True,-5.0,-5.0,-30.0,True,-5.0,-30.0,True,-5.0,-30.0,True,-5.0,-30.0,True,-5.0,-30.0,True,SC4052E0,-30.0,-30.0,True
56760.0,Sleep stage 1,Sleep stage W,-15.0,,,-5.0,10.0,-5.0,35.0,50.0,,,105.0,120.0,105.0,120.0,25.0,40.0,105.0,120.0,,,-5.0,10.0,False,-5.0,-5.0,10.0,False,-5.0,10.0,False,-5.0,10.0,False,-5.0,10.0,False,-5.0,10.0,False,SC4052E0,10.0,10.0,False
57750.0,Sleep stage 1,Sleep stage W,55.0,35.0,-20.0,-15.0,-70.0,-15.0,15.0,-40.0,-25.0,-80.0,35.0,-20.0,35.0,-20.0,15.0,-40.0,,,35.0,-20.0,-15.0,-70.0,True,-15.0,-15.0,-70.0,True,-15.0,-70.0,True,-15.0,-70.0,True,-15.0,-70.0,True,-15.0,-70.0,True,SC4052E0,-70.0,-70.0,True
57870.0,Sleep stage 1,Sleep stage W,35.0,,,5.0,-30.0,5.0,75.0,40.0,,,,,,,75.0,40.0,,,-25.0,-60.0,5.0,-30.0,True,5.0,5.0,-30.0,True,5.0,-30.0,True,5.0,-30.0,True,5.0,-30.0,True,5.0,-30.0,True,SC4052E0,-30.0,-30.0,True
66180.0,Sleep stage 1,Sleep stage W,25.0,15.0,-10.0,-25.0,-50.0,-25.0,-25.0,-50.0,25.0,0.0,15.0,-10.0,25.0,0.0,-25.0,-50.0,25.0,0.0,25.0,0.0,-25.0,-50.0,True,-25.0,-25.0,-50.0,True,-25.0,-50.0,True,-25.0,-50.0,True,-25.0,-50.0,True,-25.0,-50.0,True,SC4052E0,-50.0,-50.0,True
66270.0,Sleep stage 1,Sleep stage W,25.0,,,-15.0,-40.0,-15.0,-15.0,-40.0,,,,,,,-15.0,-40.0,,,35.0,10.0,-15.0,-40.0,True,-15.0,-15.0,-40.0,True,-15.0,-40.0,True,-15.0,-40.0,True,-15.0,-40.0,True,-15.0,-40.0,True,SC4052E0,-40.0,-40.0,True
29700.0,Sleep stage 2,Sleep stage W,-15.0,-25.0,-10.0,,,,-15.0,0.0,-25.0,-10.0,-25.0,-10.0,-25.0,-10.0,-15.0,0.0,-25.0,-10.0,-25.0,-10.0,,,,,,,,,,,,,,,,,,,,SC4061E0,,,
30090.0,Sleep stage 2,Sleep stage W,5.0,-5.0,-10.0,,,,5.0,0.0,-5.0,-10.0,-5.0,-10.0,5.0,0.0,5.0,0.0,15.0,10.0,-15.0,-20.0,,,,,,,,,,,,,,,,,,,,SC4061E0,,,
30210.0,Sleep stage 1,Sleep stage W,5.0,35.0,30.0,-25.0,-30.0,-25.0,,,,,35.0,30.0,,,15.0,10.0,,,,,-25.0,-30.0,True,-25.0,-25.0,-30.0,True,-25.0,-30.0,True,-25.0,-30.0,True,-25.0,-30.0,True,-25.0,-30.0,True,SC4061E0,-30.0,-30.0,True
39600.0,Sleep stage 2,Sleep stage W,-25.0,-25.0,0.0,-5.0,20.0,-5.0,-5.0,20.0,35.0,60.0,-25.0,0.0,35.0,60.0,-5.0,20.0,,,5.0,30.0,-5.0,20.0,False,-5.0,-5.0,20.0,False,-5.0,20.0,False,-5.0,20.0,False,-5.0,20.0,False,-5.0,20.0,False,SC4061E0,20.0,20.0,False
41970.0,Sleep stage 2,Sleep stage W,5.0,5.0,0.0,,,,5.0,0.0,-25.0,-30.0,5.0,0.0,15.0,10.0,5.0,0.0,5.0,0.0,-25.0,-30.0,,,,,,,,,,,,,,,,,,,,SC4061E0,,,
42660.0,Sleep stage 2,Sleep stage W,-5.0,-5.0,0.0,-25.0,-20.0,-25.0,-5.0,0.0,-5.0,0.0,-5.0,0.0,15.0,20.0,-5.0,0.0,35.0,40.0,-5.0,0.0,-25.0,-20.0,True,-25.0,-25.0,-20.0,True,-25.0,-20.0,True,-25.0,-20.0,True,-25.0,-20.0,True,-25.0,-20.0,True,SC4061E0,-20.0,-20.0,True
48360.0,Sleep stage 2,Sleep stage W,-25.0,65.0,90.0,,,25.0,-25.0,0.0,75.0,100.0,65.0,90.0,,,-25.0,0.0,,,75.0,100.0,,,,25.0,,,,,,,,,,,,,,,,SC4061E0,50.0,50.0,False
48660.0,Sleep stage 2,Sleep stage W,5.0,-5.0,-10.0,,,,5.0,0.0,15.0,10.0,-5.0,-10.0,15.0,10.0,5.0,0.0,5.0,0.0,5.0,0.0,,,,,,,,,,,,,,,,,,,,SC4061E0,,,
49740.0,Sleep stage 2,Sleep stage W,-25.0,-25.0,0.0,,,,-15.0,10.0,-15.0,10.0,-25.0,0.0,-25.0,0.0,-15.0,10.0,45.0,70.0,-25.0,0.0,,,,,,,,,,,,,,,,,,,,SC4061E0,,,
25440.0,Sleep stage 1,Sleep stage W,-25.0,65.0,90.0,-25.0,0.0,-25.0,-5.0,20.0,-5.0,20.0,55.0,80.0,-25.0,0.0,-5.0,20.0,-15.0,10.0,95.0,120.0,-25.0,0.0,False,-25.0,-25.0,0.0,False,-25.0,0.0,False,-25.0,0.0,False,-25.0,0.0,False,-25.0,0.0,False,SC4062E0,0.0,0.0,False
26760.0,Sleep stage 2,Sleep stage W,5.0,-15.0,-20.0,-5.0,-10.0,5.0,-15.0,-20.0,25.0,20.0,-25.0,-30.0,-25.0,-30.0,-15.0,-20.0,25.0,20.0,-25.0,-30.0,-5.0,-10.0,True,5.0,5.0,0.0,False,5.0,0.0,False,5.0,0.0,False,5.0,0.0,False,-5.0,-10.0,True,SC4062E0,0.0,0.0,False
31860.0,Sleep stage 2,Sleep stage W,-5.0,-5.0,0.0,-25.0,-20.0,-25.0,-15.0,-10.0,5.0,10.0,-5.0,0.0,35.0,40.0,-15.0,-10.0,5.0,10.0,5.0,10.0,-25.0,-20.0,True,-25.0,-25.0,-20.0,True,-25.0,-20.0,True,-25.0,-20.0,True,-25.0,-20.0,True,-25.0,-20.0,True,SC4062E0,-20.0,-20.0,True
32970.0,Sleep stage 2,Sleep stage W,5.0,-5.0,-10.0,95.0,90.0,,5.0,0.0,5.0,0.0,-5.0,-10.0,15.0,10.0,5.0,0.0,5.0,0.0,5.0,0.0,95.0,90.0,False,,95.0,90.0,False,95.0,90.0,False,95.0,90.0,False,95.0,90.0,False,105.0,100.0,False,SC4062E0,,,
33180.0,Sleep stage 2,Sleep stage W,-15.0,-5.0,10.0,,,-25.0,-5.0,10.0,-5.0,10.0,-5.0,10.0,-5.0,10.0,-5.0,10.0,-25.0,-10.0,-15.0,0.0,,,,-25.0,,,,,,,,,,,,,,,,SC4062E0,-10.0,-10.0,True
34320.0,Sleep stage 2,Sleep stage W,-25.0,5.0,30.0,,,,-5.0,20.0,25.0,50.0,-5.0,20.0,25.0,50.0,-5.0,20.0,25.0,50.0,5.0,30.0,,,,,,,,,,,,,,,,,,,,SC4062E0,,,
37440.0,Sleep stage 2,Sleep stage W,-5.0,-5.0,0.0,,,-25.0,-5.0,0.0,5.0,10.0,-5.0,0.0,5.0,10.0,-5.0,0.0,5.0,10.0,-5.0,0.0,,,,-25.0,,,,,,,,,,,,,,,,SC4062E0,-20.0,-20.0,True
46290.0,Sleep stage 1,Sleep stage W,-25.0,-25.0,0.0,,,,-25.0,0.0,-25.0,0.0,,,-15.0,10.0,-25.0,0.0,25.0,50.0,-15.0,10.0,,,,,,,,,,,,,,,,,,,,SC4062E0,,,
46530.0,Sleep stage 1,Sleep stage W,25.0,-5.0,-30.0,-25.0,-50.0,-25.0,-25.0,-50.0,-25.0,-50.0,-5.0,-30.0,-25.0,-50.0,-25.0,-50.0,75.0,50.0,-5.0,-30.0,-25.0,-50.0,True,-25.0,-25.0,-50.0,True,-25.0,-50.0,True,-25.0,-50.0,True,-25.0,-50.0,True,-25.0,-50.0,True,SC4062E0,-50.0,-50.0,True
46890.0,Sleep stage 1,Sleep stage W,5.0,35.0,30.0,-25.0,-30.0,-15.0,-15.0,-20.0,-25.0,-30.0,15.0,10.0,,,-15.0,-20.0,,,35.0,30.0,-25.0,-30.0,True,-15.0,-25.0,-30.0,True,-25.0,-30.0,True,-25.0,-30.0,True,-25.0,-30.0,True,-25.0,-30.0,True,SC4062E0,-20.0,-20.0,True
47430.0,Sleep stage 1,Sleep stage W,15.0,5.0,-10.0,5.0,-10.0,5.0,5.0,-10.0,25.0,10.0,5.0,-10.0,25.0,10.0,5.0,-10.0,35.0,20.0,-15.0,-30.0,5.0,-10.0,True,5.0,5.0,-10.0,True,5.0,-10.0,True,5.0,-10.0,True,5.0,-10.0,True,5.0,-10.0,True,SC4062E0,-10.0,-10.0,True
52290.0,Sleep stage 1,Sleep stage W,5.0,5.0,0.0,-15.0,-20.0,-5.0,-5.0,-10.0,15.0,10.0,5.0,0.0,15.0,10.0,-5.0,-10.0,25.0,20.0,-5.0,-10.0,-15.0,-20.0,True,-5.0,-15.0,-20.0,True,-15.0,-20.0,True,-15.0,-20.0,True,-15.0,-20.0,True,-15.0,-20.0,True,SC4062E0,-10.0,-10.0,True
52410.0,Sleep stage 2,Sleep stage W,-15.0,-15.0,0.0,-25.0,-10.0,-25.0,-15.0,0.0,5.0,20.0,-15.0,0.0,-5.0,10.0,-15.0,0.0,5.0,20.0,-5.0,10.0,-25.0,-10.0,True,-25.0,-25.0,-10.0,True,-25.0,-10.0,True,-25.0,-10.0,True,-25.0,-10.0,True,-25.0,-10.0,True,SC4071E0,-10.0,-10.0,True
52890.0,Sleep stage 2,Sleep stage W,35.0,-5.0,-40.0,-25.0,-60.0,-25.0,-5.0,-40.0,-15.0,-50.0,-5.0,-40.0,35.0,0.0,-5.0,-40.0,-5.0,-40.0,-15.0,-50.0,-25.0,-60.0,True,-25.0,-25.0,-60.0,True,-25.0,-60.0,True,-25.0,-60.0,True,-25.0,-60.0,True,-25.0,-60.0,True,SC4071E0,-60.0,-60.0,True
53310.0,Sleep stage 2,Sleep stage W,-15.0,-15.0,0.0,,,,5.0,20.0,-15.0,0.0,-15.0,0.0,-15.0,0.0,5.0,20.0,15.0,30.0,-15.0,0.0,,,,,,,,,,,,,,,,,,,,SC4071E0,,,
53670.0,Sleep stage 2,Sleep stage W,-25.0,-25.0,0.0,-15.0,10.0,-15.0,-15.0,10.0,-25.0,0.0,-25.0,0.0,15.0,40.0,-15.0,10.0,-25.0,0.0,5.0,30.0,-15.0,10.0,False,-15.0,-15.0,10.0,False,-15.0,10.0,False,-15.0,10.0,False,-15.0,10.0,False,-15.0,10.0,False,SC4071E0,10.0,10.0,False
19650.0,Sleep stage 1,Sleep stage W,65.0,,,5.0,-60.0,25.0,,,-25.0,-90.0,,,,,,,,,,,5.0,-60.0,True,25.0,5.0,-60.0,True,5.0,-60.0,True,5.0,-60.0,True,5.0,-60.0,True,5.0,-60.0,True,SC4072E0,-40.0,-40.0,True
51480.0,Sleep stage 2,Sleep stage W,15.0,5.0,-10.0,-25.0,-40.0,-25.0,5.0,-10.0,45.0,30.0,5.0,-10.0,45.0,30.0,5.0,-10.0,55.0,40.0,65.0,50.0,-25.0,-40.0,True,-25.0,-25.0,-40.0,True,-25.0,-40.0,True,-25.0,-40.0,True,-25.0,-40.0,True,-25.0,-40.0,True,SC4072E0,-40.0,-40.0,True
53190.0,Sleep stage 2,Sleep stage W,-5.0,15.0,20.0,-25.0,-20.0,-15.0,5.0,10.0,35.0,40.0,5.0,10.0,15.0,20.0,5.0,10.0,15.0,20.0,25.0,30.0,-25.0,-20.0,True,-15.0,-25.0,-20.0,True,-25.0,-20.0,True,-25.0,-20.0,True,-25.0,-20.0,True,-25.0,-20.0,True,SC4072E0,-10.0,-10.0,True
53790.0,Sleep stage 1,Sleep stage W,-25.0,-25.0,0.0,-5.0,20.0,-5.0,-25.0,0.0,35.0,60.0,-25.0,0.0,-25.0,0.0,-25.0,0.0,-15.0,10.0,-25.0,0.0,-5.0,20.0,False,-5.0,-5.0,20.0,False,-5.0,20.0,False,-5.0,20.0,False,-5.0,20.0,False,-5.0,20.0,False,SC4072E0,20.0,20.0,False
24270.0,Sleep stage 1,Sleep stage W,-25.0,-25.0,0.0,-25.0,0.0,-5.0,-15.0,10.0,-5.0,20.0,-25.0,0.0,15.0,40.0,-15.0,10.0,,,-25.0,0.0,-25.0,0.0,False,-5.0,-25.0,0.0,False,-25.0,0.0,False,-25.0,0.0,False,-25.0,0.0,False,-25.0,0.0,False,SC4081E0,20.0,20.0,False
24600.0,Sleep stage 1,Sleep stage W,-5.0,-5.0,0.0,,,,15.0,20.0,15.0,20.0,-5.0,0.0,15.0,20.0,15.0,20.0,35.0,40.0,-5.0,0.0,,,,,,,,,,,,,,,,,,,,SC4081E0,,,
24930.0,Sleep stage 1,Sleep stage W,-15.0,-15.0,0.0,-15.0,0.0,-15.0,-15.0,0.0,-5.0,10.0,-15.0,0.0,-15.0,0.0,-15.0,0.0,,,5.0,20.0,-15.0,0.0,False,-15.0,-15.0,0.0,False,-15.0,0.0,False,-15.0,0.0,False,-15.0,0.0,False,-15.0,0.0,False,SC4081E0,0.0,0.0,False
25050.0,Sleep stage 1,Sleep stage W,25.0,5.0,-20.0,5.0,-20.0,15.0,5.0,-20.0,-5.0,-30.0,5.0,-20.0,45.0,20.0,5.0,-20.0,55.0,30.0,5.0,-20.0,5.0,-20.0,True,15.0,15.0,-10.0,True,15.0,-10.0,True,15.0,-10.0,True,15.0,-10.0,True,5.0,-20.0,True,SC4081E0,-10.0,-10.0,True
39750.0,Sleep stage 3,Sleep stage W,15.0,15.0,0.0,-25.0,-40.0,,15.0,0.0,35.0,20.0,15.0,0.0,25.0,10.0,15.0,0.0,15.0,0.0,25.0,10.0,-25.0,-40.0,True,,-25.0,-40.0,True,-25.0,-40.0,True,-25.0,-40.0,True,-25.0,-40.0,True,-15.0,-30.0,True,SC4081E0,,,
42270.0,Sleep stage 3,Sleep stage W,-25.0,-15.0,10.0,,,,-15.0,10.0,-15.0,10.0,-15.0,10.0,-15.0,10.0,-15.0,10.0,-15.0,10.0,-15.0,10.0,,,,,,,,,,,,,,,,,,,,SC4081E0,,,
44490.0,Sleep stage 4,Sleep stage W,-25.0,-25.0,0.0,,,,-25.0,0.0,-25.0,0.0,-25.0,0.0,-25.0,0.0,-25.0,0.0,-25.0,0.0,-25.0,0.0,,,,,,,,,,,,,,,,,,,,SC4081E0,,,
54510.0,Sleep stage 4,Sleep stage W,-15.0,5.0,20.0,,,,5.0,20.0,15.0,30.0,5.0,20.0,5.0,20.0,5.0,20.0,-25.0,-10.0,5.0,20.0,,,,,,,,,,,,,,,,,,,,SC4081E0,,,
25380.0,Sleep stage 1,Sleep stage W,-5.0,5.0,10.0,-25.0,-20.0,-25.0,-25.0,-20.0,-25.0,-20.0,-25.0,-20.0,15.0,20.0,-25.0,-20.0,55.0,60.0,-25.0,-20.0,-25.0,-20.0,True,-25.0,-25.0,-20.0,True,-25.0,-20.0,True,-25.0,-20.0,True,-25.0,-20.0,True,-25.0,-20.0,True,SC4082E0,-20.0,-20.0,True
